DateTime Local,12HrSnow_mm,12HrWater_mm
4/27/11 16:00,25.4,1.27
4/28/11 4:00,0,0
4/28/11 16:00,0,0
4/29/11 4:00,76.2,7.62
4/29/11 16:00,50.8,3.81
4/30/11 4:00,304.8,18.288
4/30/11 16:00,127,6.604
10/6/11 4:00,0,0
10/6/11 16:00,203.2,22.86
10/7/11 4:00,203.2,22.86
10/7/11 16:00,0,0
10/8/11 4:00,0,0
10/8/11 16:00,0,0
10/9/11 4:00,0,0
10/9/11 16:00,0,0
10/10/11 4:00,0,0
10/10/11 16:00,0,0
10/11/11 4:00,0,0
10/11/11 16:00,38.1,9.144
10/12/11 4:00,0,0
10/12/11 16:00,0,0
10/13/11 4:00,0,0
10/13/11 16:00,0,0
10/14/11 4:00,0,0
10/14/11 16:00,0,0
10/15/11 4:00,0,0
10/15/11 16:00,0,0
10/16/11 4:00,0,0
10/16/11 16:00,0,0
10/17/11 4:00,0,0
10/17/11 16:00,12.7,12.7
10/18/11 4:00,0,0
10/18/11 16:00,0,0
10/19/11 4:00,0,0
10/19/11 16:00,0,0
10/20/11 4:00,0,0
10/20/11 16:00,0,0
10/21/11 4:00,0,0
10/21/11 16:00,0,0
10/22/11 4:00,0,0
10/22/11 16:00,0,0
10/23/11 4:00,0,0
10/23/11 16:00,0,0
10/24/11 4:00,0,0
10/24/11 16:00,0,0
10/25/11 4:00,0,0
10/25/11 16:00,0,0
10/26/11 4:00,0,0
10/26/11 16:00,0,0
10/27/11 4:00,0,0
10/27/11 16:00,0,0
10/28/11 4:00,0,0
10/28/11 16:00,0,0
10/29/11 4:00,0,0
10/29/11 16:00,0,0
10/30/11 4:00,0,0
10/30/11 16:00,0,0
10/31/11 4:00,0,0
10/31/11 16:00,0,0
11/1/11 4:00,0,0
11/1/11 16:00,101.6,9.144
11/2/11 4:00,50.8,4.064
11/2/11 16:00,0,0
11/3/11 4:00,0,0
11/3/11 16:00,0,0
11/4/11 4:00,0,0
11/4/11 16:00,0,0
11/5/11 4:00,101.6,8.382
11/5/11 16:00,152.4,7.62
11/6/11 4:00,25.4,1.27
11/6/11 16:00,0,0
11/7/11 4:00,76.2,3.556
11/7/11 16:00,0,0
11/8/11 4:00,0,0.254
11/8/11 16:00,0,0
11/9/11 4:00,0,0
11/9/11 16:00,0,0
11/10/11 4:00,0,0
11/10/11 16:00,0,0
11/11/11 4:00,0,0
11/11/11 16:00,0,0
11/12/11 4:00,25.4,3.556
11/12/11 16:00,127,12.446
11/13/11 4:00,101.6,13.462
11/13/11 16:00,177.8,23.114
11/14/11 4:00,0,0
11/14/11 16:00,0,0
11/15/11 4:00,0,0
11/15/11 16:00,0,0
11/16/11 4:00,0,0
11/16/11 16:00,0,0
11/17/11 4:00,0,0
11/17/11 16:00,0,0
11/18/11 4:00,0,0
11/18/11 16:00,0,0
11/19/11 4:00,228.6,15.24
11/19/11 16:00,0,0.508
11/20/11 4:00,0,0
11/20/11 16:00,50.8,4.064
11/21/11 4:00,50.8,3.81
11/21/11 16:00,152.4,12.7
11/22/11 4:00,12.7,1.27
11/22/11 16:00,0,0
11/23/11 4:00,0,0
11/23/11 16:00,0,0
11/24/11 4:00,0,0
11/24/11 16:00,0,0
11/25/11 4:00,0,0
11/25/11 16:00,25.4,1.778
11/26/11 4:00,0,0.254
11/26/11 16:00,0,0
11/27/11 4:00,0,0
11/27/11 16:00,0,0
11/28/11 4:00,0,0
11/28/11 16:00,0,0
11/29/11 4:00,0,0
11/29/11 16:00,0,0
11/30/11 4:00,0,0
11/30/11 16:00,12.7,0.508
12/1/11 4:00,12.7,1.016
12/1/11 16:00,0,0
12/2/11 4:00,0,0
12/2/11 16:00,0,0
12/3/11 4:00,25.4,1.016
12/3/11 16:00,0,0
12/4/11 4:00,12.7,0.508
12/4/11 16:00,25.4,2.032
12/5/11 4:00,0,0.254
12/5/11 16:00,0,0
12/6/11 4:00,0,0
12/6/11 16:00,0,0
12/7/11 4:00,0,0
12/7/11 16:00,0,0
12/8/11 4:00,0,0
12/8/11 16:00,0,0
12/9/11 4:00,0,0
12/9/11 16:00,0,0
12/10/11 4:00,0,0
12/10/11 16:00,0,0
12/11/11 4:00,0,0
12/11/11 16:00,0,0
12/12/11 4:00,0,0
12/12/11 16:00,0,0
12/13/11 4:00,38.1,2.794
12/13/11 16:00,88.9,7.366
12/14/11 4:00,25.4,1.27
12/14/11 16:00,25.4,1.524
12/15/11 4:00,0,0
12/15/11 16:00,0,0
12/16/11 4:00,0,0
12/16/11 16:00,0,0
12/17/11 4:00,0,0
12/17/11 16:00,0,0
12/18/11 4:00,0,0
12/18/11 16:00,0,0
12/19/11 4:00,0,0
12/19/11 16:00,0,0
12/20/11 4:00,0,0
12/20/11 16:00,0,0
12/21/11 4:00,0,0
12/21/11 16:00,76.2,3.81
12/22/11 4:00,76.2,3.302
12/22/11 16:00,0,0.508
12/23/11 4:00,0,0
12/23/11 16:00,0,0
12/24/11 4:00,0,0
12/24/11 16:00,0,0
12/25/11 4:00,0,0
12/25/11 16:00,0,0
12/26/11 4:00,0,0
12/26/11 16:00,0,0
12/27/11 4:00,0,0
12/27/11 16:00,0,0
12/28/11 4:00,0,0
12/28/11 16:00,0,0.508
12/29/11 4:00,0,0
12/29/11 16:00,63.5,10.16
12/30/11 4:00,0,0
12/30/11 16:00,0,0
12/31/11 4:00,50.8,3.556
12/31/11 16:00,0,0.762
1/1/12 4:00,0,0
1/1/12 16:00,0,0
1/2/12 4:00,0,0
1/2/12 16:00,0,0
1/3/12 4:00,0,0
1/3/12 16:00,0,0
1/4/12 4:00,0,0
1/4/12 16:00,0,0
1/5/12 4:00,0,0
1/5/12 16:00,0,0
1/6/12 4:00,0,0
1/6/12 16:00,0,0
1/7/12 4:00,76.2,4.064
1/7/12 16:00,139.7,7.874
1/8/12 4:00,0,0
1/8/12 16:00,0,0
1/9/12 4:00,0,0
1/9/12 16:00,0,0
1/10/12 4:00,0,0
1/10/12 16:00,0,0
1/11/12 4:00,0,0
1/11/12 16:00,50.8,1.016
1/12/12 4:00,0,0
1/12/12 16:00,0,0
1/13/12 4:00,0,0
1/13/12 16:00,0,0
1/14/12 4:00,0,0
1/14/12 16:00,0,0
1/15/12 4:00,0,0
1/15/12 16:00,0,0
1/16/12 4:00,0,0
1/16/12 16:00,38.1,2.286
1/17/12 4:00,0,0
1/17/12 16:00,0,0
1/18/12 4:00,0,0
1/18/12 16:00,25.4,1.016
1/19/12 4:00,330.2,48.768
1/19/12 16:00,50.8,11.684
1/20/12 4:00,63.5,6.096
1/20/12 16:00,25.4,2.54
1/21/12 4:00,25.4,2.286
1/21/12 16:00,254,34.544
1/22/12 4:00,304.8,27.94
1/22/12 16:00,38.1,2.54
1/23/12 4:00,0,0
1/23/12 16:00,25.4,1.27
1/24/12 4:00,101.6,6.35
1/24/12 16:00,0,0.254
1/25/12 4:00,0,0
1/25/12 16:00,0,0
1/26/12 4:00,0,0
1/26/12 16:00,76.2,11.684
1/27/12 4:00,139.7,15.748
1/27/12 16:00,12.7,0.762
1/28/12 4:00,0,0
1/28/12 16:00,0,0
1/29/12 4:00,0,0
1/29/12 16:00,0,0
1/30/12 4:00,0,0
1/30/12 16:00,12.7,0.508
1/31/12 4:00,0,0
1/31/12 16:00,0,0
2/1/12 4:00,0,0
2/1/12 16:00,0,0
2/2/12 4:00,76.2,5.08
2/2/12 16:00,25.4,1.27
2/3/12 4:00,25.4,1.27
2/3/12 16:00,0,0
2/4/12 4:00,0,0
2/4/12 16:00,0,0
2/5/12 4:00,0,0
2/5/12 16:00,0,0
2/6/12 4:00,0,0
2/6/12 16:00,0,0
2/7/12 4:00,0,0
2/7/12 16:00,0,0
2/8/12 4:00,0,0
2/8/12 16:00,25.4,1.27
2/9/12 4:00,25.4,3.556
2/9/12 16:00,12.7,1.016
2/10/12 4:00,0,0.508
2/10/12 16:00,0,0.254
2/11/12 4:00,0,0
2/11/12 16:00,0,0
2/12/12 4:00,25.4,1.778
2/12/12 16:00,203.2,18.542
2/13/12 4:00,101.6,10.16
2/13/12 16:00,0,0
2/14/12 4:00,12.7,1.27
2/14/12 16:00,12.7,1.016
2/15/12 4:00,12.7,0.508
2/15/12 16:00,101.6,3.556
2/16/12 4:00,0,0
2/16/12 16:00,0,0
2/17/12 4:00,0,0
2/17/12 16:00,0,0
2/18/12 4:00,0,0
2/18/12 16:00,0,0
2/19/12 4:00,63.5,3.556
2/19/12 16:00,76.2,4.064
2/20/12 4:00,38.1,2.032
2/20/12 16:00,0,0
2/21/12 4:00,63.5,3.81
2/21/12 16:00,76.2,6.35
2/22/12 4:00,76.2,11.684
2/22/12 16:00,12.7,3.048
2/23/12 4:00,152.4,27.94
2/23/12 16:00,50.8,2.794
2/24/12 4:00,0,0.254
2/24/12 16:00,0,0
2/25/12 4:00,0,0
2/25/12 16:00,25.4,1.778
2/26/12 4:00,50.8,4.064
2/26/12 16:00,12.7,1.016
2/27/12 4:00,0,0
2/27/12 16:00,0,0
2/28/12 4:00,177.8,10.668
2/28/12 16:00,203.2,9.398
2/29/12 4:00,25.4,3.048
2/29/12 16:00,25.4,3.556
3/1/12 4:00,228.6,16.51
3/1/12 16:00,25.4,1.27
3/2/12 4:00,304.8,18.288
3/2/12 16:00,114.3,6.604
3/3/12 4:00,25.4,1.27
3/3/12 16:00,50.8,3.302
3/4/12 4:00,0,0.508
3/4/12 16:00,0,0
3/5/12 4:00,0,0
3/5/12 16:00,0,0
3/6/12 4:00,0,0
3/6/12 16:00,0,0
3/7/12 4:00,12.7,1.27
3/7/12 16:00,0,0
3/8/12 4:00,0,0
3/8/12 16:00,0,0
3/9/12 4:00,0,0
3/9/12 16:00,0,0
3/10/12 4:00,0,0
3/10/12 16:00,0,0
3/11/12 4:00,0,0
3/11/12 16:00,0,0
3/12/12 4:00,0,0
3/12/12 16:00,0,0
3/13/12 4:00,0,0
3/13/12 16:00,0,0
3/14/12 4:00,0,0
3/14/12 16:00,0,0
3/15/12 4:00,0,0
3/15/12 16:00,0,0
3/16/12 4:00,0,0
3/16/12 16:00,0,0
3/17/12 4:00,12.7,1.524
3/17/12 16:00,76.2,9.652
3/18/12 4:00,304.8,29.21
3/18/12 16:00,190.5,18.542
3/19/12 4:00,330.2,19.05
3/19/12 16:00,177.8,10.414
3/20/12 4:00,177.8,6.35
3/20/12 16:00,0,0
3/21/12 4:00,12.7,1.27
3/21/12 16:00,0,0
3/22/12 4:00,0,0
3/22/12 16:00,0,0
3/23/12 4:00,0,0
3/23/12 16:00,0,0
3/24/12 4:00,0,0
3/24/12 16:00,0,0
3/25/12 4:00,0,0
3/25/12 16:00,0,0
3/26/12 4:00,0,0
3/26/12 16:00,127,13.97
3/27/12 4:00,12.7,1.016
3/27/12 16:00,0,0
3/28/12 4:00,0,0
3/28/12 16:00,0,0
3/29/12 4:00,76.2,8.89
3/29/12 16:00,0,0
3/30/12 4:00,0,0.508
3/30/12 16:00,0,0
3/31/12 4:00,0,0
3/31/12 16:00,0,0
4/1/12 4:00,0,0
4/1/12 16:00,76.2,6.35
4/2/12 4:00,114.3,8.89
4/2/12 16:00,0,0
4/3/12 4:00,0,0
4/3/12 16:00,0,0
4/4/12 4:00,0,0
4/4/12 16:00,0,0
4/5/12 4:00,0,0
4/5/12 16:00,0,0
4/6/12 4:00,0,0
4/6/12 16:00,292.1,16.256
4/7/12 4:00,0,0
4/7/12 16:00,0,0
4/8/12 4:00,0,0
4/8/12 16:00,0,0
4/9/12 4:00,0,0
4/9/12 16:00,0,0
4/10/12 4:00,0,0
4/10/12 16:00,0,0
4/11/12 4:00,0,0
4/11/12 16:00,0,0
4/12/12 4:00,203.2,22.606
4/12/12 16:00,215.9,18.288
4/13/12 4:00,101.6,6.35
4/13/12 16:00,50.8,3.556
4/14/12 4:00,25.4,2.032
4/14/12 16:00,76.2,4.826
4/15/12 4:00,50.8,5.08
4/15/12 16:00,12.7,1.27
4/16/12 4:00,12.7,1.27
4/16/12 16:00,0,0
4/17/12 4:00,0,0
4/17/12 16:00,101.6,10.668
4/18/12 4:00,0,0
4/18/12 16:00,76.2,8.89
4/19/12 4:00,0,0.508
4/19/12 16:00,25.4,3.81
4/20/12 4:00,0,0
4/20/12 16:00,0,0
4/21/12 4:00,0,0
4/21/12 16:00,0,0
4/22/12 4:00,0,0
4/22/12 16:00,0,0
4/23/12 4:00,0,0
4/23/12 16:00,0,0
4/24/12 4:00,0,0
4/24/12 16:00,0,0
4/25/12 4:00,0,0
4/25/12 16:00,0,0
4/26/12 4:00,0,0
4/26/12 16:00,0,0.254
4/27/12 4:00,139.7,23.114
4/27/12 16:00,50.8,6.858
10/24/12 4:00,0,0
10/24/12 16:00,0,0
10/25/12 4:00,25.4,2.032
10/25/12 16:00,76.2,4.572
10/26/12 4:00,0,0
10/26/12 16:00,152.4,9.652
10/27/12 4:00,152.4,9.652
10/27/12 16:00,0,0
10/28/12 4:00,0,0
10/28/12 16:00,0,0
10/29/12 4:00,0,0
10/29/12 16:00,0,0
10/30/12 4:00,0,0
10/30/12 16:00,0,0
10/31/12 4:00,0,0
10/31/12 16:00,0,0
11/1/12 4:00,0,0
11/1/12 16:00,0,0
11/2/12 4:00,0,0
11/2/12 16:00,0,0
11/3/12 4:00,0,0
11/3/12 16:00,0,0
11/4/12 4:00,0,0
11/4/12 16:00,0,0
11/5/12 4:00,0,0
11/5/12 16:00,0,0
11/6/12 4:00,0,0
11/6/12 16:00,0,0
11/7/12 4:00,0,0
11/7/12 16:00,0,0
11/8/12 4:00,0,0
11/8/12 16:00,0,0
11/9/12 4:00,0,3.048
11/9/12 16:00,254,33.274
11/10/12 4:00,152.4,8.382
11/10/12 16:00,393.7,20.828
11/11/12 4:00,279.4,17.272
11/11/12 16:00,203.2,11.938
11/12/12 4:00,0,0
11/12/12 16:00,0,0
11/13/12 4:00,0,0
11/13/12 16:00,0,0
11/14/12 4:00,0,0
11/14/12 16:00,0,0
11/15/12 4:00,0,0
11/15/12 16:00,0,0
11/16/12 4:00,0,0
11/16/12 16:00,0,0
11/17/12 4:00,25.4,2.286
11/17/12 16:00,76.2,12.7
11/18/12 4:00,101.6,15.494
11/18/12 16:00,63.5,7.366
11/19/12 4:00,12.7,1.27
11/19/12 16:00,0,0
11/20/12 4:00,0,0
11/20/12 16:00,0,0
11/21/12 4:00,0,0
11/21/12 16:00,0,0
11/22/12 4:00,0,0
11/22/12 16:00,0,0
11/23/12 4:00,0,0
11/23/12 16:00,0,0
11/24/12 4:00,0,0
11/24/12 16:00,0,0
11/25/12 4:00,0,0
11/25/12 16:00,0,0
11/26/12 4:00,0,0
11/26/12 16:00,0,0
11/27/12 4:00,0,0
11/27/12 16:00,0,0
11/28/12 4:00,0,0
11/28/12 16:00,0,0
11/29/12 4:00,0,0
11/29/12 16:00,0,0
11/30/12 4:00,0,0
11/30/12 16:00,0,0
12/1/12 4:00,50.8,8.382
12/1/12 16:00,0,0
12/2/12 4:00,0,0
12/2/12 16:00,0,0
12/3/12 4:00,127,25.146
12/3/12 16:00,0,0
12/4/12 4:00,0,0
12/4/12 16:00,25.4,3.556
12/5/12 4:00,25.4,4.318
12/5/12 16:00,38.1,5.08
12/6/12 4:00,25.4,3.048
12/6/12 16:00,0,0
12/7/12 4:00,25.4,2.54
12/7/12 16:00,0,0
12/8/12 4:00,0,0
12/8/12 16:00,152.4,8.636
12/9/12 4:00,127,8.89
12/9/12 16:00,25.4,1.27
12/10/12 4:00,12.7,0.508
12/10/12 16:00,190.5,23.622
12/11/12 4:00,88.9,6.35
12/11/12 16:00,12.7,1.778
12/12/12 4:00,0,0
12/12/12 16:00,0,0
12/13/12 4:00,0,0
12/13/12 16:00,25.4,1.27
12/14/12 4:00,0,0
12/14/12 16:00,25.4,1.27
12/15/12 4:00,203.2,13.462
12/15/12 16:00,101.6,5.588
12/16/12 4:00,152.4,5.588
12/16/12 16:00,177.8,7.112
12/17/12 4:00,76.2,6.35
12/17/12 16:00,12.7,1.27
12/18/12 4:00,203.2,18.034
12/18/12 16:00,50.8,4.826
12/19/12 4:00,12.7,1.27
12/19/12 16:00,0,0
12/20/12 4:00,0,0
12/20/12 16:00,0,0
12/21/12 4:00,0,0
12/21/12 16:00,0,0
12/22/12 4:00,0,0
12/22/12 16:00,0,0
12/23/12 4:00,0,0
12/23/12 16:00,0,0.254
12/24/12 4:00,63.5,3.81
12/24/12 16:00,266.7,16.51
12/25/12 4:00,127,7.112
12/25/12 16:00,0,0
12/26/12 4:00,0,0
12/26/12 16:00,101.6,8.128
12/27/12 4:00,228.6,9.652
12/27/12 16:00,101.6,4.318
12/28/12 4:00,25.4,1.016
12/28/12 16:00,127,4.318
12/29/12 4:00,0,0
12/29/12 16:00,0,0
12/30/12 4:00,0,0
12/30/12 16:00,12.7,0.762
12/31/12 4:00,0,0
12/31/12 16:00,0,0
1/1/13 4:00,0,0
1/1/13 16:00,0,0
1/2/13 4:00,0,0
1/2/13 16:00,0,0
1/3/13 4:00,0,0
1/3/13 16:00,0,0
1/4/13 4:00,0,0
1/4/13 16:00,0,0
1/5/13 4:00,0,0
1/5/13 16:00,0,0
1/6/13 4:00,0,0
1/6/13 16:00,0,0
1/7/13 4:00,0,0
1/7/13 16:00,0,0
1/8/13 4:00,0,0
1/8/13 16:00,0,0.508
1/9/13 4:00,0,0
1/9/13 16:00,0,0
1/10/13 4:00,0,0
1/10/13 16:00,50.8,2.032
1/11/13 4:00,152.4,9.398
1/11/13 16:00,50.8,4.572
1/12/13 4:00,76.2,6.35
1/12/13 16:00,12.7,1.27
1/13/13 4:00,0,0.508
1/13/13 16:00,0,0
1/14/13 4:00,0,0
1/14/13 16:00,0,0
1/15/13 4:00,0,0
1/15/13 16:00,0,0.254
1/16/13 4:00,0,0
1/16/13 16:00,0,0
1/17/13 4:00,0,0
1/17/13 16:00,0,0
1/18/13 4:00,0,0
1/18/13 16:00,0,0
1/19/13 4:00,0,0
1/19/13 16:00,0,0
1/20/13 4:00,0,0
1/20/13 16:00,0,0
1/21/13 4:00,0,0
1/21/13 16:00,0,0
1/22/13 4:00,0,0
1/22/13 16:00,0,0
1/23/13 4:00,0,0
1/23/13 16:00,0,0
1/24/13 4:00,0,0
1/24/13 16:00,88.9,9.144
1/25/13 4:00,12.7,1.016
1/25/13 16:00,0,0
1/26/13 4:00,0,0
1/26/13 16:00,0,0
1/27/13 4:00,25.4,2.54
1/27/13 16:00,127,14.732
1/28/13 4:00,228.6,15.24
1/28/13 16:00,0,0.508
1/29/13 4:00,38.1,1.524
1/29/13 16:00,393.7,15.748
1/30/13 4:00,63.5,2.54
1/30/13 16:00,190.5,20.32
1/31/13 4:00,114.3,13.97
1/31/13 16:00,25.4,3.556
2/1/13 4:00,0,0
2/1/13 16:00,0,0
2/2/13 4:00,0,0
2/2/13 16:00,0,0
2/3/13 4:00,0,0
2/3/13 16:00,0,0
2/4/13 4:00,0,0
2/4/13 16:00,0,0
2/5/13 4:00,0,0
2/5/13 16:00,0,0
2/6/13 4:00,0,0
2/6/13 16:00,12.7,0.508
2/7/13 4:00,0,0
2/7/13 16:00,0,0
2/8/13 4:00,0,0
2/8/13 16:00,101.6,6.096
2/9/13 4:00,12.7,1.27
2/9/13 16:00,12.7,1.016
2/10/13 4:00,152.4,4.572
2/10/13 16:00,25.4,1.27
2/11/13 4:00,12.7,0.508
2/11/13 16:00,0,0.254
2/12/13 4:00,0,0
2/12/13 16:00,12.7,0.254
2/13/13 4:00,38.1,1.524
2/13/13 16:00,0,0
2/14/13 4:00,25.4,3.048
2/14/13 16:00,25.4,3.048
2/15/13 4:00,0,0
2/15/13 16:00,0,0
2/16/13 4:00,0,0
2/16/13 16:00,0,0
2/17/13 4:00,0,0
2/17/13 16:00,12.7,0.254
2/18/13 4:00,0,0
2/18/13 16:00,0,0
2/19/13 4:00,0,0
2/19/13 16:00,0,0
2/20/13 4:00,0,0
2/20/13 16:00,25.4,1.27
2/21/13 4:00,165.1,6.35
2/21/13 16:00,25.4,0.508
2/22/13 4:00,25.4,0.762
2/22/13 16:00,165.1,5.842
2/23/13 4:00,0,0.254
2/23/13 16:00,228.6,12.446
2/24/13 4:00,177.8,10.668
2/24/13 16:00,12.7,0.762
2/25/13 4:00,0,0
2/25/13 16:00,0,0
2/26/13 4:00,50.8,1.778
2/26/13 16:00,254,8.382
2/27/13 4:00,0,0.254
2/27/13 16:00,0,0
2/28/13 4:00,0,0
2/28/13 16:00,0,0
3/1/13 4:00,12.7,2.54
3/1/13 16:00,0,0
3/2/13 4:00,0,0
3/2/13 16:00,0,0
3/3/13 4:00,0,0
3/3/13 16:00,127,13.716
3/4/13 4:00,88.9,9.144
3/4/13 16:00,0,0
3/5/13 4:00,0,0
3/5/13 16:00,0,0
3/6/13 4:00,0,0
3/6/13 16:00,0,0
3/7/13 4:00,12.7,1.016
3/7/13 16:00,0,0.254
3/8/13 4:00,0,0
3/8/13 16:00,38.1,2.286
3/9/13 4:00,76.2,6.858
3/9/13 16:00,25.4,2.032
3/10/13 4:00,0,0
3/10/13 16:00,0,0
3/11/13 4:00,0,0
3/11/13 16:00,0,0
3/12/13 4:00,25.4,4.318
3/12/13 16:00,0,0
3/13/13 4:00,0,0
3/13/13 16:00,0,0
3/14/13 4:00,0,0
3/14/13 16:00,0,0
3/15/13 4:00,0,0
3/15/13 16:00,0,0
3/16/13 4:00,0,0
3/16/13 16:00,0,0
3/17/13 4:00,12.7,1.778
3/17/13 16:00,25.4,2.032
3/18/13 4:00,0,0.254
3/18/13 16:00,38.1,1.27
3/19/13 4:00,0,0
3/19/13 16:00,0,0
3/20/13 4:00,0,0
3/20/13 16:00,114.3,8.89
3/21/13 4:00,38.1,3.302
3/21/13 16:00,177.8,13.208
3/22/13 4:00,0,0
3/22/13 16:00,152.4,7.62
3/23/13 4:00,177.8,11.43
3/23/13 16:00,88.9,5.08
3/24/13 4:00,50.8,3.048
3/24/13 16:00,0,0.254
3/25/13 4:00,0,0.254
3/25/13 16:00,0,0
3/26/13 4:00,0,0
3/26/13 16:00,0,0
3/27/13 4:00,0,0.508
3/27/13 16:00,0,0
3/28/13 4:00,0,0
3/28/13 16:00,0,0
3/29/13 4:00,0,0.508
3/29/13 16:00,0,0
3/30/13 4:00,0,0
3/30/13 16:00,0,0
3/31/13 4:00,0,0
3/31/13 16:00,0,0
4/1/13 4:00,0,0.254
4/1/13 16:00,114.3,9.652
4/2/13 4:00,177.8,16.002
4/2/13 16:00,50.8,4.826
4/3/13 4:00,0,0
4/3/13 16:00,0,0
4/4/13 4:00,0,0
4/4/13 16:00,0,0
4/5/13 4:00,0,0
4/5/13 16:00,127,14.732
4/6/13 4:00,0,0
4/6/13 16:00,50.8,3.81
4/7/13 4:00,0,0.508
4/7/13 16:00,12.7,1.016
4/8/13 4:00,0,0
4/8/13 16:00,203.2,18.034
4/9/13 4:00,114.3,11.43
4/9/13 16:00,12.7,1.016
4/10/13 4:00,0,0
4/10/13 16:00,0,0
4/11/13 4:00,50.8,6.35
4/11/13 16:00,101.6,10.16
4/12/13 4:00,0,0
4/12/13 16:00,0,0
4/13/13 4:00,0,0
4/13/13 16:00,0,0.254
4/14/13 4:00,76.2,9.906
4/14/13 16:00,0,0
4/15/13 4:00,127,5.334
4/15/13 16:00,76.2,6.35
4/16/13 4:00,12.7,1.27
4/16/13 16:00,152.4,9.144
4/17/13 4:00,12.7,0.762
4/17/13 16:00,76.2,2.794
4/18/13 4:00,38.1,1.27
4/18/13 16:00,0,0
4/19/13 4:00,0,0
4/19/13 16:00,0,0.254
4/20/13 4:00,101.6,10.16
4/20/13 16:00,190.5,24.13
10/4/13 4:00,228.6,18.542
10/4/13 16:00,0,0
10/5/13 4:00,0,0
10/5/13 16:00,0,0
10/6/13 4:00,0,0
10/6/13 16:00,0,0
10/7/13 4:00,0,0
10/7/13 16:00,0,0
10/8/13 4:00,0,0
10/8/13 16:00,0,0
10/9/13 4:00,0,0
10/9/13 16:00,0,0
10/10/13 4:00,0,1.27
10/10/13 16:00,25.4,3.302
10/11/13 4:00,25.4,5.08
10/11/13 16:00,0,0
10/12/13 4:00,0,0
10/12/13 16:00,0,0
10/13/13 4:00,25.4,3.81
10/13/13 16:00,12.7,2.286
10/14/13 4:00,152.4,22.606
10/14/13 16:00,88.9,7.112
10/15/13 4:00,0,0
10/15/13 16:00,0,0
10/16/13 4:00,0,0
10/16/13 16:00,0,0
10/17/13 4:00,0,0
10/17/13 16:00,0,0
10/18/13 4:00,0,0
10/18/13 16:00,0,0
10/19/13 4:00,0,0
10/19/13 16:00,0,0
10/20/13 4:00,0,0
10/20/13 16:00,0,0
10/21/13 4:00,0,0
10/21/13 16:00,0,0
10/22/13 4:00,0,0
10/22/13 16:00,0,0
10/23/13 4:00,0,0
10/23/13 16:00,0,0
10/24/13 4:00,0,0
10/24/13 16:00,0,0
10/25/13 4:00,0,0
10/25/13 16:00,0,0
10/26/13 4:00,0,0
10/26/13 16:00,0,0
10/27/13 4:00,0,0
10/27/13 16:00,0,0
10/28/13 4:00,0,0
10/28/13 16:00,0,0
10/29/13 4:00,203.2,20.32
10/29/13 16:00,63.5,5.08
10/30/13 4:00,0,0
10/30/13 16:00,101.6,6.858
10/31/13 4:00,25.4,3.81
10/31/13 16:00,0,0
11/1/13 4:00,25.4,5.588
11/1/13 16:00,0,0
11/2/13 4:00,0,0
11/2/13 16:00,0,0
11/3/13 4:00,0,0
11/3/13 16:00,88.9,5.08
11/4/13 4:00,0,0
11/4/13 16:00,38.1,1.524
11/5/13 4:00,76.2,3.556
11/5/13 16:00,50.8,2.032
11/6/13 4:00,0,0
11/6/13 16:00,0,0
11/7/13 4:00,0,0
11/7/13 16:00,0,0
11/8/13 4:00,0,0
11/8/13 16:00,0,0
11/9/13 4:00,0,0
11/9/13 16:00,0,0
11/10/13 4:00,0,0
11/10/13 16:00,0,0
11/11/13 4:00,0,0
11/11/13 16:00,0,0
11/12/13 4:00,0,0
11/12/13 16:00,0,0
11/13/13 4:00,0,0
11/13/13 16:00,0,0
11/14/13 4:00,0,0
11/14/13 16:00,0,0
11/15/13 4:00,0,0
11/15/13 16:00,76.2,5.08
11/16/13 4:00,0,0
11/16/13 16:00,304.8,16.51
11/17/13 4:00,76.2,7.62
11/17/13 16:00,0,0
11/18/13 4:00,0,0
11/18/13 16:00,0,0
11/19/13 4:00,0,0
11/19/13 16:00,63.5,6.35
11/20/13 4:00,0,0.508
11/20/13 16:00,76.2,4.318
11/21/13 4:00,38.1,3.81
11/21/13 16:00,25.4,2.286
11/22/13 4:00,25.4,2.286
11/22/13 16:00,0,0
11/23/13 4:00,0,0
11/23/13 16:00,0,0
11/24/13 4:00,0,0.508
11/24/13 16:00,0,0.254
11/25/13 4:00,0,0
11/25/13 16:00,0,0
11/26/13 4:00,0,0
11/26/13 16:00,0,0
11/27/13 4:00,0,0
11/27/13 16:00,0,0
11/28/13 4:00,0,0
11/28/13 16:00,0,0
11/29/13 4:00,0,0
11/29/13 16:00,0,0
11/30/13 4:00,0,0
11/30/13 16:00,0,0
12/1/13 4:00,0,0
12/1/13 16:00,0,0
12/2/13 4:00,0,0
12/2/13 16:00,0,0.254
12/3/13 4:00,101.6,12.7
12/3/13 16:00,228.6,11.176
12/4/13 4:00,50.8,4.572
12/4/13 16:00,12.7,1.016
12/5/13 4:00,0,0
12/5/13 16:00,0,0
12/6/13 4:00,0,0
12/6/13 16:00,0,0
12/7/13 4:00,0,0
12/7/13 16:00,101.6,7.62
12/8/13 4:00,127,8.382
12/8/13 16:00,0,0.254
12/9/13 4:00,25.4,2.032
12/9/13 16:00,0,0
12/10/13 4:00,0,0
12/10/13 16:00,0,0
12/11/13 4:00,0,0
12/11/13 16:00,0,0
12/12/13 4:00,0,0
12/12/13 16:00,0,0
